created_at,entities,public_metrics,source,id,lang,author_id,text,in_reply_to_user_id,geo
2022-07-09T07:52:34.000Z,"{'hashtags': [{'start': 54, 'end': 69, 'tag': 'dhd2022barcamp'}], 'mentions': [{'start': 3, 'end': 14, 'username': 'DH_Potsdam', 'id': '1001363060567797760'}, {'start': 24, 'end': 32, 'username': 'dhd2022', 'id': '1540253069497229312'}, {'start': 70, 'end': 81, 'username': 'unipotsdam', 'id': '237348098'}, {'start': 83, 'end': 97, 'username': 'FontaneArchiv', 'id': '3238784939'}, {'start': 102, 'end': 112, 'username': 'FHPotsdam', 'id': '531625376'}, {'start': 131, 'end': 139, 'username': 'DHdInfo', 'id': '533163305'}]}","{'retweet_count': 10, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,1545677277844983808,de,3238784939,RT @DH_Potsdam: Mit den @dhd2022-StipendiatInnen beim #dhd2022barcamp @unipotsdam  @FontaneArchiv und @FHPotsdam. Gefördert durch: @DHdInfo…,,
2022-07-09T07:48:02.000Z,"{'hashtags': [{'start': 38, 'end': 53, 'tag': 'dhd2022barcamp'}], 'mentions': [{'start': 8, 'end': 16, 'username': 'dhd2022', 'id': '1540253069497229312'}, {'start': 54, 'end': 65, 'username': 'unipotsdam', 'id': '237348098'}, {'start': 67, 'end': 81, 'username': 'FontaneArchiv', 'id': '3238784939'}, {'start': 86, 'end': 96, 'username': 'FHPotsdam', 'id': '531625376'}, {'start': 115, 'end': 123, 'username': 'DHdInfo', 'id': '533163305'}, {'start': 124, 'end': 137, 'username': 'nfdi4culture', 'id': '1066991160533635072'}, {'start': 138, 'end': 153, 'username': 'HenkelStiftung', 'id': '361110547'}, {'start': 154, 'end': 165, 'username': 'unipotsdam', 'id': '237348098'}], 'urls': [{'start': 261, 'end': 284, 'url': 'https://t.co/SbQVF8JwgI', 'expanded_url': 'https://twitter.com/DH_Potsdam/status/1545676135287197697/photo/1', 'display_url': 'pic.twitter.com/SbQVF8JwgI', 'media_key': '3_1545676112574955520'}, {'start': 285, 'end': 308, 'url': 'https://t.co/kj9JGOjFo0', 'expanded_url': 'https://twitter.com/unipotsdam/status/1545356502780854274', 'display_url': 'twitter.com/unipotsdam/sta…'}]}","{'retweet_count': 10, 'reply_count': 0, 'like_count': 46, 'quote_count': 2}",Twitter for iPhone,1545676135287197697,de,1001363060567797760,Mit den @dhd2022-StipendiatInnen beim #dhd2022barcamp @unipotsdam  @FontaneArchiv und @FHPotsdam. Gefördert durch: @DHdInfo @nfdi4culture @HenkelStiftung @unipotsdam und den „Verein für Geistes- und Kulturwissenschaftliche Forschungsinfrastrukturen“. Danke 🙏 🤩 https://t.co/SbQVF8JwgI https://t.co/kj9JGOjFo0,,
2022-07-09T07:30:16.000Z,"{'hashtags': [{'start': 39, 'end': 54, 'tag': 'DHd2022Barcamp'}, {'start': 108, 'end': 120, 'tag': 'OpenScience'}, {'start': 121, 'end': 134, 'tag': 'OpenResearch'}], 'mentions': [{'start': 3, 'end': 12, 'username': 'msiemund', 'id': '61145089'}, {'start': 84, 'end': 97, 'username': 'Guido_Scherp', 'id': '726901323363409920'}]}","{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,1545671665610379265,de,720219120067821568,RT @msiemund: Wir starten in Tag 2 vom #DHd2022Barcamp. Mit einem Ignition Talk von @Guido_Scherp zum Thema #OpenScience #OpenResearch #Ope…,,
2022-07-09T07:27:21.000Z,"{'hashtags': [{'start': 39, 'end': 54, 'tag': 'DHd2022Barcamp'}, {'start': 108, 'end': 120, 'tag': 'OpenScience'}, {'start': 121, 'end': 134, 'tag': 'OpenResearch'}], 'mentions': [{'start': 3, 'end': 12, 'username': 'msiemund', 'id': '61145089'}, {'start': 84, 'end': 97, 'username': 'Guido_Scherp', 'id': '726901323363409920'}]}","{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",OpenSciTalk,1545670930382393347,de,1252313225011449856,RT @msiemund: Wir starten in Tag 2 vom #DHd2022Barcamp. Mit einem Ignition Talk von @Guido_Scherp zum Thema #OpenScience #OpenResearch #Ope…,,
2022-07-09T07:27:11.000Z,"{'hashtags': [{'start': 25, 'end': 40, 'tag': 'DHd2022Barcamp'}, {'start': 94, 'end': 106, 'tag': 'OpenScience'}, {'start': 107, 'end': 120, 'tag': 'OpenResearch'}, {'start': 121, 'end': 136, 'tag': 'OpenHumanities'}, {'start': 137, 'end': 145, 'tag': 'DHd2022'}, {'start': 146, 'end': 149, 'tag': 'DH'}], 'mentions': [{'start': 70, 'end': 83, 'username': 'Guido_Scherp', 'id': '726901323363409920'}], 'urls': [{'start': 150, 'end': 173, 'url': 'https://t.co/NTeQmKWEUG', 'expanded_url': 'https://twitter.com/msiemund/status/1545670889341173760/photo/1', 'display_url': 'pic.twitter.com/NTeQmKWEUG', 'media_key': '3_1545670826577608704'}]}","{'retweet_count': 2, 'reply_count': 1, 'like_count': 19, 'quote_count': 0}",Twitter for iPhone,1545670889341173760,de,61145089,Wir starten in Tag 2 vom #DHd2022Barcamp. Mit einem Ignition Talk von @Guido_Scherp zum Thema #OpenScience #OpenResearch #OpenHumanities #DHd2022 #DH https://t.co/NTeQmKWEUG,,
2022-07-09T07:25:14.000Z,"{'hashtags': [{'start': 46, 'end': 61, 'tag': 'DHd2022Barcamp'}], 'mentions': [{'start': 3, 'end': 12, 'username': 'msiemund', 'id': '61145089'}, {'start': 14, 'end': 26, 'username': 'ASchieberle', 'id': '1176226848239476739'}, {'start': 105, 'end': 117, 'username': 'peertrilcke', 'id': '48298968'}]}","{'retweet_count': 4, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPad,1545670398746005506,de,52349626,"RT @msiemund: @ASchieberle Ganz zum Start des #DHd2022Barcamp gab es übrigens einen ganz tollen Talk von @peertrilcke zu ""Hacking Humanitie…",,
2022-07-09T07:12:45.000Z,"{'hashtags': [{'start': 46, 'end': 61, 'tag': 'DHd2022Barcamp'}], 'mentions': [{'start': 3, 'end': 12, 'username': 'msiemund', 'id': '61145089'}, {'start': 14, 'end': 26, 'username': 'ASchieberle', 'id': '1176226848239476739'}, {'start': 105, 'end': 117, 'username': 'peertrilcke', 'id': '48298968'}]}","{'retweet_count': 4, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,1545667255421345792,de,48298968,"RT @msiemund: @ASchieberle Ganz zum Start des #DHd2022Barcamp gab es übrigens einen ganz tollen Talk von @peertrilcke zu ""Hacking Humanitie…",,
2022-07-09T06:49:24.000Z,"{'hashtags': [{'start': 25, 'end': 40, 'tag': 'dhd2022barcamp'}], 'mentions': [{'start': 74, 'end': 84, 'username': 'FHPotsdam', 'id': '531625376'}], 'urls': [{'start': 88, 'end': 111, 'url': 'https://t.co/ptlBY4ClX4', 'expanded_url': 'https://twitter.com/UWuttke/status/1545661378513571841/photo/1', 'display_url': 'pic.twitter.com/ptlBY4ClX4', 'media_key': '3_1545661306472120320'}, {'start': 88, 'end': 111, 'url': 'https://t.co/ptlBY4ClX4', 'expanded_url': 'https://twitter.com/UWuttke/status/1545661378513571841/photo/1', 'display_url': 'pic.twitter.com/ptlBY4ClX4', 'media_key': '3_1545661331612880897'}, {'start': 88, 'end': 111, 'url': 'https://t.co/ptlBY4ClX4', 'expanded_url': 'https://twitter.com/UWuttke/status/1545661378513571841/photo/1', 'display_url': 'pic.twitter.com/ptlBY4ClX4', 'media_key': '3_1545661362243878912'}]}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 15, 'quote_count': 0}",Twitter for Android,1545661378513571841,de,1421172834,Gemütlicher Ausklang des #dhd2022barcamp im studentischen Café Casino der @FHPotsdam 🍻🥰 https://t.co/ptlBY4ClX4,1421172834,
2022-07-09T06:49:04.000Z,"{'hashtags': [{'start': 105, 'end': 120, 'tag': 'dhd2022barcamp'}], 'mentions': [{'start': 212, 'end': 222, 'username': 'FHPotsdam', 'id': '531625376'}, {'start': 227, 'end': 241, 'username': 'FontaneArchiv', 'id': '3238784939'}], 'urls': [{'start': 242, 'end': 265, 'url': 'https://t.co/ZgtrxXBIc7', 'expanded_url': 'https://twitter.com/UWuttke/status/1545661294195474436/photo/1', 'display_url': 'pic.twitter.com/ZgtrxXBIc7', 'media_key': '3_1545661280295469056'}]}","{'retweet_count': 0, 'reply_count': 1, 'like_count': 10, 'quote_count': 0}",Twitter for Android,1545661294195474436,de,1421172834,"Am Ende des Tages fassten wir erste Gedanken zusammen, Reflexion und interdisziplinärer Austausch wie im #dhd2022barcamp standen hoch im Kurs!💡Da ist noch ganz viel Musik drinnen für den Umzug am zweiten Tag vom @FHPotsdam zum @FontaneArchiv https://t.co/ZgtrxXBIc7",1421172834,
2022-07-09T06:48:58.000Z,"{'hashtags': [{'start': 93, 'end': 108, 'tag': 'dhd2022barcamp'}], 'urls': [{'start': 109, 'end': 132, 'url': 'https://t.co/mvMTXPN0OL', 'expanded_url': 'https://twitter.com/UWuttke/status/1545661268383748097/photo/1', 'display_url': 'pic.twitter.com/mvMTXPN0OL', 'media_key': '3_1545661252017561600'}]}","{'retweet_count': 0, 'reply_count': 1, 'like_count': 4, 'quote_count': 0}",Twitter for Android,1545661268383748097,de,1421172834,"Nach der Sessionsammlung im Plenum ging es in die ersten Sessions, wo heiss diskutiert wurde #dhd2022barcamp https://t.co/mvMTXPN0OL",1421172834,
2022-07-09T06:48:51.000Z,"{'hashtags': [{'start': 21, 'end': 36, 'tag': 'dhd2022barcamp'}, {'start': 65, 'end': 73, 'tag': 'dhd2022'}], 'mentions': [{'start': 74, 'end': 84, 'username': 'FHPotsdam', 'id': '531625376'}, {'start': 89, 'end': 100, 'username': 'unipotsdam', 'id': '237348098'}, {'start': 101, 'end': 109, 'username': 'DHdInfo', 'id': '533163305'}], 'urls': [{'start': 204, 'end': 227, 'url': 'https://t.co/KWbB9UzSjl', 'expanded_url': 'https://tinyurl.com/y7ky7xdw', 'display_url': 'tinyurl.com/y7ky7xdw', 'images': [{'url': 'https://pbs.twimg.com/news_img/1545661250939535363/Me38-_Bp?format=jpg&name=orig', 'width': 1200, 'height': 674}, {'url': 'https://pbs.twimg.com/news_img/1545661250939535363/Me38-_Bp?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Bacamp zu Kulturdaten initiiert: Barcamp “Kulturdaten in Datenkulturen: Digital Humanities als kulturelle Praxis” mit den Stipendiat*innen der DHd2022 | FH Potsdam', 'description': 'Unter dem Motto „DHd2022: Kulturen des digitalen Gedächtnisses“ fand im März 2022 die 8. Jahrestagung des Verbands „Digital Humanities im deutschsprachigen Raum“ mit mehr als 1000 Wissenschaftler*innen in Potsdam statt. Aufgrund der pandemiebedingten Virtualisierung der von der Universität Potsdam und der Fachhochschule Potsdam ausgerichteten Konferenz, nehmen Anfang Juli 2022 die wissenschaftlichen Stipendiat*innen das Thema der Konferenz in einem zweitägigen Barcamp auf unkonventionelle Weise vor Ort', 'unwound_url': 'https://www.fh-potsdam.de/aktuelles-medien/aktuelles/bacamp-zu-kulturdaten-initiiert'}, {'start': 228, 'end': 251, 'url': 'https://t.co/YKbWb1Z9YX', 'expanded_url': 'https://twitter.com/UWuttke/status/1545661241615597571/photo/1', 'display_url': 'pic.twitter.com/YKbWb1Z9YX', 'media_key': '3_1545661219964690435'}]}","{'retweet_count': 1, 'reply_count': 2, 'like_count': 23, 'quote_count': 0}",Twitter for Android,1545661241615597571,de,1421172834,Bewegter Auftakt zum #dhd2022barcamp mit den Stipendiatinnen der #dhd2022 @FHPotsdam und @unipotsdam @DHdInfo! Im Zentrum steht der interdisziplinären Austausch um digitale Datenkulturen und Kulturdaten! https://t.co/KWbB9UzSjl https://t.co/YKbWb1Z9YX,,
2022-07-09T06:22:58.000Z,"{'hashtags': [{'start': 46, 'end': 61, 'tag': 'DHd2022Barcamp'}], 'mentions': [{'start': 3, 'end': 12, 'username': 'msiemund', 'id': '61145089'}, {'start': 14, 'end': 26, 'username': 'ASchieberle', 'id': '1176226848239476739'}, {'start': 105, 'end': 117, 'username': 'peertrilcke', 'id': '48298968'}]}","{'retweet_count': 4, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App,1545654728461352960,de,1033096416263122946,"RT @msiemund: @ASchieberle Ganz zum Start des #DHd2022Barcamp gab es übrigens einen ganz tollen Talk von @peertrilcke zu ""Hacking Humanitie…",,
2022-07-09T04:51:01.000Z,"{'hashtags': [{'start': 46, 'end': 61, 'tag': 'DHd2022Barcamp'}], 'mentions': [{'start': 3, 'end': 12, 'username': 'msiemund', 'id': '61145089'}, {'start': 14, 'end': 26, 'username': 'ASchieberle', 'id': '1176226848239476739'}, {'start': 105, 'end': 117, 'username': 'peertrilcke', 'id': '48298968'}]}","{'retweet_count': 4, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App,1545631587399868421,de,14937469,"RT @msiemund: @ASchieberle Ganz zum Start des #DHd2022Barcamp gab es übrigens einen ganz tollen Talk von @peertrilcke zu ""Hacking Humanitie…",,
2022-07-08T22:03:09.000Z,"{'hashtags': [{'start': 33, 'end': 48, 'tag': 'DHd2022Barcamp'}, {'start': 70, 'end': 79, 'tag': 'WissKomm'}]}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}",Twitter for iPhone,1545528946158145537,de,1455075374602375168,"2022-07-08
🍀 ruhiges Frühstück
🍀 #DHd2022Barcamp Tag 1
🍀 Session über #WissKomm moderiert
🍀 tolle Gespräche mit Kolleg:innen
🍀 schöner Abend
🍀 ein total liebes und tolles Abschiedsgeschenk bekommen",,
2022-07-08T21:47:49.000Z,"{'hashtags': [{'start': 175, 'end': 190, 'tag': 'DHd2022Barcamp'}, {'start': 191, 'end': 199, 'tag': 'DHd2022'}], 'mentions': [{'start': 0, 'end': 12, 'username': 'ASchieberle', 'id': '1176226848239476739'}, {'start': 13, 'end': 25, 'username': 'peertrilcke', 'id': '48298968'}, {'start': 26, 'end': 40, 'username': 'FontaneArchiv', 'id': '3238784939'}, {'start': 145, 'end': 157, 'username': 'peertrilcke', 'id': '48298968'}, {'start': 160, 'end': 174, 'username': 'FontaneArchiv', 'id': '3238784939'}, {'start': 246, 'end': 259, 'username': 'Guido_Scherp', 'id': '726901323363409920'}], 'urls': [{'start': 80, 'end': 103, 'url': 'https://t.co/1wdDxoc48D', 'expanded_url': 'https://www.fontanearchiv.de/blogbeitrag/2018/12/20/schmetterlingsschlacht?cHash=98fbcfc72c86e4327a1b47b521c53d41', 'display_url': 'fontanearchiv.de/blogbeitrag/20…'}]}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",TweetDeck,1545525085603250180,de,61145089,"@ASchieberle @peertrilcke @FontaneArchiv Aber auch die längsten Hapax legomena (https://t.co/1wdDxoc48D) (Gibt es die Folien eigentlich irgendwo @peertrilcke?) @FontaneArchiv #DHd2022Barcamp #DHd2022

Wunderbar moderiert hat das Barcamp übrigens @Guido_Scherp - und morgen geht es noch weiter! Und jetzt gute Nacht!",61145089,
2022-07-08T21:44:55.000Z,"{'hashtags': [{'start': 32, 'end': 47, 'tag': 'DHd2022Barcamp'}], 'mentions': [{'start': 0, 'end': 12, 'username': 'ASchieberle', 'id': '1176226848239476739'}, {'start': 91, 'end': 103, 'username': 'peertrilcke', 'id': '48298968'}, {'start': 194, 'end': 208, 'username': 'FontaneArchiv', 'id': '3238784939'}], 'urls': [{'start': 267, 'end': 290, 'url': 'https://t.co/T7EBZwfsY6', 'expanded_url': 'https://uclab.fh-potsdam.de/ff/', 'display_url': 'uclab.fh-potsdam.de/ff/'}]}","{'retweet_count': 4, 'reply_count': 1, 'like_count': 15, 'quote_count': 0}",TweetDeck,1545524355773472769,de,61145089,"@ASchieberle Ganz zum Start des #DHd2022Barcamp gab es übrigens einen ganz tollen Talk von @peertrilcke zu ""Hacking Humanities"". Dort haben wir uns u.a. Visualisierungen vom gesamten Inhalt des @FontaneArchiv angeschaut, Visualisierungen von Fontanes Handbibliothek (https://t.co/T7EBZwfsY6).",61145089,
2022-07-08T21:35:51.000Z,"{'hashtags': [{'start': 253, 'end': 268, 'tag': 'DHd2022Barcamp'}, {'start': 269, 'end': 277, 'tag': 'DHd2022'}], 'mentions': [{'start': 185, 'end': 197, 'username': 'ASchieberle', 'id': '1176226848239476739'}]}","{'retweet_count': 0, 'reply_count': 1, 'like_count': 4, 'quote_count': 0}",TweetDeck,1545522073753247745,de,61145089,"In der zweiten Session haben wir in ""meinem"" Raum über Software als Kulturdaten geredet. Hier hab ich ein paar Gedanken bekommen zum Thema, was man für Software (oder Computerspiele CC @ASchieberle) eigentlich noch alles archivieren müsste oder könnte. #DHd2022Barcamp #DHd2022",61145089,
2022-07-08T21:33:41.000Z,"{'hashtags': [{'start': 55, 'end': 64, 'tag': 'WissKomm'}, {'start': 187, 'end': 194, 'tag': 'CitSci'}, {'start': 207, 'end': 225, 'tag': 'CitizenHumanities'}, {'start': 226, 'end': 229, 'tag': 'DH'}, {'start': 230, 'end': 245, 'tag': 'DHd2022Barcamp'}]}","{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",TweetDeck,1545521527222898701,de,61145089,"sozialen Medien, Evaluationskriterien und Outcomes von #WissKomm. Zu vielen interessanten Fragen, die zu Beginn aufgeworfen wurden, sind wir leider gar nicht mehr gekommen (u.a. Trust in #CitSci Projekten). #CitizenHumanities #DH #DHd2022Barcamp",61145089,
2022-07-08T21:31:43.000Z,"{'hashtags': [{'start': 47, 'end': 55, 'tag': 'DHd2022'}, {'start': 60, 'end': 75, 'tag': 'DHd2022Barcamp'}, {'start': 200, 'end': 209, 'tag': 'WissKomm'}, {'start': 242, 'end': 257, 'tag': 'CitizenScience'}, {'start': 259, 'end': 268, 'tag': 'WissKomm'}]}","{'retweet_count': 0, 'reply_count': 1, 'like_count': 5, 'quote_count': 0}",TweetDeck,1545521032773177345,de,61145089,"Müde im Hotel angekommen nach einem Tag voller #DHd2022 und #DHd2022Barcamp. Morgen dann hoffentlich ohne Kopfschmerzen. Ich freu mich auf weitere spannende Sessions. Heute im ersten Slot direkt mein #WissKomm-Thema untergebracht. Es ging um #CitizenScience, #WissKomm in den",,
2022-07-08T21:26:46.000Z,"{'hashtags': [{'start': 61, 'end': 76, 'tag': 'dhd2022barcamp'}], 'mentions': [{'start': 3, 'end': 10, 'username': 'DH_BUW', 'id': '1242356665200062464'}, {'start': 93, 'end': 100, 'username': 'DH_BUW', 'id': '1242356665200062464'}]}","{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,1545519788805525505,de,74977676,RT @DH_BUW: Stabiles Setup zum Abschluss des ersten Tages im #dhd2022barcamp in Potsdam. Das @DH_BUW-Team ist satt und zufrieden. Morgen ge…,,
2022-07-08T17:48:29.000Z,"{'hashtags': [{'start': 49, 'end': 64, 'tag': 'dhd2022barcamp'}, {'start': 181, 'end': 193, 'tag': 'Kulturdaten'}], 'mentions': [{'start': 81, 'end': 88, 'username': 'DH_BUW', 'id': '1242356665200062464'}], 'urls': [{'start': 195, 'end': 218, 'url': 'https://t.co/hzbTaQ0bSh', 'expanded_url': 'https://twitter.com/DH_BUW/status/1545464856383455237/photo/1', 'display_url': 'pic.twitter.com/hzbTaQ0bSh', 'media_key': '3_1545464847156092931'}]}","{'retweet_count': 1, 'reply_count': 1, 'like_count': 34, 'quote_count': 0}",Twitter for Android,1545464856383455237,de,1242356665200062464,Stabiles Setup zum Abschluss des ersten Tages im #dhd2022barcamp in Potsdam. Das @DH_BUW-Team ist satt und zufrieden. Morgen geht es weiter mit 6 tollen weiteren Sessions zum Thema #Kulturdaten. https://t.co/hzbTaQ0bSh,,{'place_id': '07d9db2fcd082000'}
2022-07-08T16:12:06.000Z,"{'hashtags': [{'start': 91, 'end': 106, 'tag': 'DHd2022Barcamp'}], 'mentions': [{'start': 107, 'end': 118, 'username': 'DH_Potsdam', 'id': '1001363060567797760'}]}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 7, 'quote_count': 0}",Twitter for iPhone,1545440599574302721,de,48298968,Zum Ende des Tages geht es jetzt noch über die Verkulturdatung der Welt 😳 - danach: Pizza! #DHd2022Barcamp @DH_Potsdam,48298968,
2022-07-08T16:11:22.000Z,"{'hashtags': [{'start': 83, 'end': 98, 'tag': 'DHd2022Barcamp'}], 'urls': [{'start': 215, 'end': 238, 'url': 'https://t.co/Czi7REtUyN', 'expanded_url': 'https://twitter.com/JulianHaeussler/status/1545440416299884544/photo/1', 'display_url': 'pic.twitter.com/Czi7REtUyN', 'media_key': '3_1545440413963673609'}]}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 24, 'quote_count': 0}",Twitter for Android,1545440416299884544,de,3730700735,"Und da hab' ich tatsächlich eine Session unter dem Titel ""Kulturdaten finden"" beim #DHd2022Barcamp abgehalten. Vielen Dank an die Teilnehmenden für den spannenden Austausch über Erfahrungen mit digitalen Korpora! 😊 https://t.co/Czi7REtUyN",,
2022-07-08T08:05:46.000Z,"{'hashtags': [{'start': 20, 'end': 35, 'tag': 'DHd2022Barcamp'}, {'start': 92, 'end': 100, 'tag': 'DHd2022'}]}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 18, 'quote_count': 1}",Twitter Web App,1545318208965689350,de,3730700735,Bin auf dem Weg zum #DHd2022Barcamp für den Austausch mit anderen Stipendiat*innen über die #DHd2022. Wird bestimmt super! 😌,,
